family,kappa,hondo,location,scale,sample_size,quantity,row,column,value,absolute_error_estimate,alternate_coordinate_difference
K4,-9.9999999999999995e-07,0,0,1,1,information,2,3,-0.33248119750853922,1.7943060827347878e-14,3.3306690738754696e-16
K4,-9.9999999999999995e-07,0,0,1,1,covariance,2,3,1.9581196822148064,2.3902494117763445e-10,5.1070259132757201e-15
K4,-9.9999999999999995e-07,0,0,1,1,information,2,4,-1.4227851697236265,4.0177333832911257e-14,0
K4,-9.9999999999999995e-07,0,0,1,1,covariance,2,4,5.2001814806469584,2.3902494117763445e-10,1.5099033134902129e-14
K4,-9.9999999999999995e-07,0,0,1,1,information,3,1,-0.41184007952223556,9.2225145000778598e-15,5.5511151231257827e-17
K4,-9.9999999999999995e-07,0,0,1,1,covariance,3,1,-1.1451292642463633,2.3902494117763445e-10,3.7747582837255322e-15
K4,-9.9999999999999995e-07,0,0,1,1,information,3,2,-0.33248119750853922,1.7943060827347878e-14,3.3306690738754696e-16
K4,-9.9999999999999995e-07,0,0,1,1,covariance,3,2,1.9581196822148061,2.3902494117763445e-10,5.1070259132757201e-15
K4,-9.9999999999999995e-07,0,0,1,1,information,3,3,2.4236006049772314,2.6910403566762171e-14,8.8817841970012523e-16
K4,-9.9999999999999995e-07,0,0,1,1,covariance,3,3,1.3588059567622888,2.3902494117763445e-10,2.886579864025407e-15
K4,-9.9999999999999995e-07,0,0,1,1,information,3,4,-0.83462515894231226,6.4074365755335618e-14,0
K4,-9.9999999999999995e-07,0,0,1,1,covariance,3,4,2.5326040877764759,2.3902494117763445e-10,7.5495165674510645e-15
K4,-9.9999999999999995e-07,0,0,1,1,information,4,1,1.0000014227851695,1.2407257521707167e-14,2.2204460492503131e-16
K4,-9.9999999999999995e-07,0,0,1,1,covariance,4,1,-4.0293462610701303,2.3902494117763445e-10,1.0658141036401503e-14
K4,-9.9999999999999995e-07,0,0,1,1,information,4,2,-1.4227851697236265,4.0177333832911257e-14,0
K4,-9.9999999999999995e-07,0,0,1,1,covariance,4,2,5.2001814806469575,2.3902494117763445e-10,1.4210854715202004e-14
K4,-9.9999999999999995e-07,0,0,1,1,information,4,3,-0.83462515894231226,6.4074365755335618e-14,0
K4,-9.9999999999999995e-07,0,0,1,1,covariance,4,3,2.5326040877764755,2.3902494117763445e-10,7.1054273576010019e-15
K4,-9.9999999999999995e-07,0,0,1,1,information,4,4,1.9999999999999996,2.2214811222614338e-14,4.4408920985006262e-16
K4,-9.9999999999999995e-07,0,0,1,1,covariance,4,4,7.2709340868992847,2.3902494117763445e-10,2.042810365310288e-14
K4,0,9.9999999999999995e-07,0,1,1,score_mean,1,0,0,8.2009625178179644e-15,4.4408920985006262e-16
K4,0,9.9999999999999995e-07,0,1,1,score_mean,2,0,-3.0531133177191805e-16,1.0272859979820439e-14,8.3266726846886741e-17
K4,0,9.9999999999999995e-07,0,1,1,score_mean,3,0,-2.0469737016526324e-16,7.3419314200639225e-15,1.0408340855860843e-16
K4,0,9.9999999999999995e-07,0,1,1,score_mean,4,0,1.8041124150158794e-16,6.7771971977641381e-15,5.6898930012039273e-16
K4,0,9.9999999999999995e-07,0,1,1,information,1,1,1.0000020000039997,1.1107179254533529e-14,4.4408920985006262e-16
K4,0,9.9999999999999995e-07,0,1,1,covariance,1,1,3.4816527353009668,2.2672112758109345e-10,1.2878587085651816e-14
K4,0,9.9999999999999995e-07,0,1,1,information,1,2,-0.42278568066991046,1.0822708169197872e-12,5.5511151231257827e-17
K4,0,9.9999999999999995e-07,0,1,1,covariance,1,2,-2.5451908058400905,2.2672112758109345e-10,9.7699626167013776e-15
K4,0,9.9999999999999995e-07,0,1,1,information,1,3,-0.41184086550024745,9.2230457944099784e-15,3.3306690738754696e-16
K4,0,9.9999999999999995e-07,0,1,1,covariance,1,3,-1.1451243898394223,2.2672112758109345e-10,5.9952043329758453e-15
K4,0,9.9999999999999995e-07,0,1,1,information,1,4,1.0000030000069997,1.2409415766020068e-14,2.2204460492503131e-16
K4,0,9.9999999999999995e-07,0,1,1,covariance,1,4,-4.0293268577103962,2.2672112758109345e-10,1.7763568394002505e-14
K4,0,9.9999999999999995e-07,0,1,1,information,2,1,-0.42278568066991046,1.0822708169197872e-12,5.5511151231257827e-17
K4,0,9.9999999999999995e-07,0,1,1,covariance,2,1,-2.5451908058400869,2.2672112758109345e-10,1.1546319456101628e-14
K4,0,9.9999999999999995e-07,0,1,1,information,2,2,1.8236817310004945,2.0245991569368889e-14,8.8817841970012523e-16
K4,0,9.9999999999999995e-07,0,1,1,covariance,2,2,4.37230646132946,2.2672112758109345e-10,9.7699626167013776e-15
K4,0,9.9999999999999995e-07,0,1,1,information,2,3,-0.3324849341140439,1.7945562833862093e-14,0
K4,0,9.9999999999999995e-07,0,1,1,covariance,2,3,1.9581154555638731,2.2672112758109345e-10,4.4408920985006262e-15
K4,0,9.9999999999999995e-07,0,1,1,information,2,4,-1.4227871034570136,4.0169490444441405e-14,4.4408920985006262e-16
K4,0,9.9999999999999995e-07,0,1,1,covariance,2,4,5.2001608230324701,2.2672112758109345e-10,1.7763568394002505e-14
K4,0,9.9999999999999995e-07,0,1,1,information,3,1,-0.41184086550024745,9.2230457944099784e-15,3.3306690738754696e-16
K4,0,9.9999999999999995e-07,0,1,1,covariance,3,1,-1.1451243898394219,2.2672112758109345e-10,5.3290705182007514e-15
K4,0,9.9999999999999995e-07,0,1,1,information,3,2,-0.3324849341140439,1.7945562833862093e-14,0
K4,0,9.9999999999999995e-07,0,1,1,covariance,3,2,1.9581154555638729,2.2672112758109345e-10,4.8849813083506888e-15
K4,0,9.9999999999999995e-07,0,1,1,information,3,3,2.4236055325913131,2.6911176697343724e-14,8.8817841970012523e-16
K4,0,9.9999999999999995e-07,0,1,1,covariance,3,3,1.3588025540627315,2.2672112758109345e-10,1.9984014443252818e-15
K4,0,9.9999999999999995e-07,0,1,1,information,3,4,-0.83462553522433269,6.4073702595330329e-14,3.3306690738754696e-16
K4,0,9.9999999999999995e-07,0,1,1,covariance,3,4,2.5325926779170067,2.2672112758109345e-10,7.9936057773011271e-15
K4,0,9.9999999999999995e-07,0,1,1,information,4,1,1.0000030000069997,1.2409415766020068e-14,2.2204460492503131e-16
K4,0,9.9999999999999995e-07,0,1,1,covariance,4,1,-4.0293268577103953,2.2672112758109345e-10,1.7763568394002505e-14
K4,0,9.9999999999999995e-07,0,1,1,information,4,2,-1.4227871034570136,4.0169490444441405e-14,4.4408920985006262e-16
K4,0,9.9999999999999995e-07,0,1,1,covariance,4,2,5.2001608230324718,2.2672112758109345e-10,1.5987211554602254e-14
K4,0,9.9999999999999995e-07,0,1,1,information,4,3,-0.83462553522433269,6.4073702595330329e-14,3.3306690738754696e-16
K4,0,9.9999999999999995e-07,0,1,1,covariance,4,3,2.5325926779170072,2.2672112758109345e-10,7.5495165674510645e-15
K4,0,9.9999999999999995e-07,0,1,1,information,4,4,2.0000060000140003,2.2211836414002342e-14,0
K4,0,9.9999999999999995e-07,0,1,1,covariance,4,4,7.2708917972456559,2.2672112758109345e-10,2.6645352591003757e-14
K4,0,-9.9999999999999995e-07,0,1,1,score_mean,1,0,2.2204460492503131e-16,8.1993166341007363e-15,6.106226635438361e-16
K4,0,-9.9999999999999995e-07,0,1,1,score_mean,2,0,-3.3306690738754696e-16,1.0270030087812889e-14,0
K4,0,-9.9999999999999995e-07,0,1,1,score_mean,3,0,-2.9143354396410359e-16,7.3409958486899094e-15,2.7755575615628914e-16
K4,0,-9.9999999999999995e-07,0,1,1,score_mean,4,0,-2.7755575615628914e-17,6.7767857269795062e-15,5.8286708792820718e-16
K4,0,-9.9999999999999995e-07,0,1,1,information,1,1,0.99999800000399897,1.1105392283509823e-14,4.4408920985006262e-16
K4,0,-9.9999999999999995e-07,0,1,1,covariance,1,1,3.4816664984534484,2.2672255963061596e-10,8.8817841970012523e-16
K4,0,-9.9999999999999995e-07,0,1,1,information,1,2,-0.42278298953257004,1.0822680719086492e-12,2.7755575615628914e-16
K4,0,-9.9999999999999995e-07,0,1,1,covariance,1,2,-2.545202372104542,2.2672255963061596e-10,8.4376949871511897e-15
K4,0,-9.9999999999999995e-07,0,1,1,information,1,3,-0.41183979535459081,9.2186618657530761e-15,2.2204460492503131e-16
K4,0,-9.9999999999999995e-07,0,1,1,covariance,1,3,-1.1451296516330634,2.2672255963061596e-10,4.4408920985006262e-15
K4,0,-9.9999999999999995e-07,0,1,1,information,1,4,0.99999700000699943,1.2408131807835051e-14,6.6613381477509392e-16
K4,0,-9.9999999999999995e-07,0,1,1,covariance,1,4,-4.0293498523825102,2.2672255963061596e-10,8.8817841970012523e-15
K4,0,-9.9999999999999995e-07,0,1,1,information,2,1,-0.42278298953257004,1.0822680719086492e-12,2.7755575615628914e-16
K4,0,-9.9999999999999995e-07,0,1,1,covariance,2,1,-2.5452023721045411,2.2672255963061596e-10,8.8817841970012523e-15
K4,0,-9.9999999999999995e-07,0,1,1,information,2,2,1.8236795907091814,2.0244929363791663e-14,6.6613381477509392e-16
K4,0,-9.9999999999999995e-07,0,1,1,covariance,2,2,4.3723174013353789,2.2672255963061596e-10,1.9539925233402755e-14
K4,0,-9.9999999999999995e-07,0,1,1,information,2,3,-0.33248488020506095,1.794886435986521e-14,8.8817841970012523e-16
K4,0,-9.9999999999999995e-07,0,1,1,covariance,2,3,1.9581201474656549,2.2672255963061596e-10,1.021405182655144e-14
K4,0,-9.9999999999999995e-07,0,1,1,information,2,4,-1.4227815667510029,4.0168989464809864e-14,6.6613381477509392e-16
K4,0,-9.9999999999999995e-07,0,1,1,covariance,2,4,5.200186105165697,2.2672255963061596e-10,2.3980817331903381e-14
K4,0,-9.9999999999999995e-07,0,1,1,information,3,1,-0.41183979535459081,9.2186618657530761e-15,2.2204460492503131e-16
K4,0,-9.9999999999999995e-07,0,1,1,covariance,3,1,-1.1451296516330631,2.2672255963061596e-10,4.2188474935755949e-15
K4,0,-9.9999999999999995e-07,0,1,1,information,3,2,-0.33248488020506095,1.794886435986521e-14,8.8817841970012523e-16
K4,0,-9.9999999999999995e-07,0,1,1,covariance,3,2,1.9581201474656549,2.2672255963061596e-10,9.5479180117763462e-15
K4,0,-9.9999999999999995e-07,0,1,1,information,3,3,2.4236065777641933,2.6900795600488727e-14,8.8817841970012523e-16
K4,0,-9.9999999999999995e-07,0,1,1,covariance,3,3,1.358804468882127,2.2672255963061596e-10,4.8849813083506888e-15
K4,0,-9.9999999999999995e-07,0,1,1,information,3,4,-0.83462379582934454,6.4073406097452927e-14,3.3306690738754696e-16
K4,0,-9.9999999999999995e-07,0,1,1,covariance,3,4,2.5326046033752276,2.2672255963061596e-10,1.1990408665951691e-14
K4,0,-9.9999999999999995e-07,0,1,1,information,4,1,0.99999700000699943,1.2408131807835051e-14,6.6613381477509392e-16
K4,0,-9.9999999999999995e-07,0,1,1,covariance,4,1,-4.0293498523825093,2.2672255963061596e-10,8.8817841970012523e-15
K4,0,-9.9999999999999995e-07,0,1,1,information,4,2,-1.4227815667510029,4.0168989464809864e-14,6.6613381477509392e-16
K4,0,-9.9999999999999995e-07,0,1,1,covariance,4,2,5.2001861051656988,2.2672255963061596e-10,2.3980817331903381e-14
K4,0,-9.9999999999999995e-07,0,1,1,information,4,3,-0.83462379582934454,6.4073406097452927e-14,3.3306690738754696e-16
K4,0,-9.9999999999999995e-07,0,1,1,covariance,4,3,2.5326046033752281,2.2672255963061596e-10,1.2434497875801753e-14
K4,0,-9.9999999999999995e-07,0,1,1,information,4,4,1.9999940000139993,2.22125277494123e-14,1.5543122344752192e-15
K4,0,-9.9999999999999995e-07,0,1,1,covariance,4,4,7.2709411957074463,2.2672255963061596e-10,2.9309887850104133e-14
K4,0,-1,0,1,1,score_mean,1,0,0,5.5595497795500773e-15,2.7755575615628914e-17
K4,0,-1,0,1,1,score_mean,2,0,-1.1102230246251565e-16,9.9620509752748834e-15,0
K4,0,-1,0,1,1,score_mean,3,0,-2.0816681711721685e-17,9.7534272794415726e-15,9.0205620750793969e-17
K4,0,-1,0,1,1,score_mean,4,0,1.3877787807814457e-17,4.3186164064484242e-15,5.5511151231257827e-17
K4,0,-1,0,1,1,information,1,1,0.33333333333333326,1.3373867036071658e-14,1.1102230246251565e-16
K4,0,-1,0,1,1,covariance,1,1,28.531288367844851,5.6296128748179335e-09,4.4408920985006262e-13
K4,0,-1,0,1,1,information,1,2,-2.7755575615628914e-17,5.7876650277494293e-15,5.5511151231257827e-17
K4,0,-1,0,1,1,covariance,1,2,-21.590317225656708,5.6296128748179335e-09,3.5882408155885059e-13
K4,0,-1,0,1,1,information,1,3,-0.21497802228274204,7.0378899485062419e-15,1.1102230246251565e-16
K4,0,-1,0,1,1,covariance,1,3,-8.2828873952574007,5.6296128748179335e-09,1.4566126083082054e-13
K4,0,-1,0,1,1,information,1,4,0.16666666666666666,7.9653211246202002e-15,0
K4,0,-1,0,1,1,covariance,1,4,-61.746409241828225,5.6296128748179335e-09,1.0516032489249483e-12
K4,0,-1,0,1,1,information,2,1,-2.7755575615628914e-17,5.7876650277494293e-15,5.5511151231257827e-17
K4,0,-1,0,1,1,covariance,2,1,-21.590317225656715,5.6296128748179335e-09,3.730349362740526e-13
K4,0,-1,0,1,1,information,2,2,1.429956044565484,1.5874432157400921e-14,4.4408920985006262e-16
K4,0,-1,0,1,1,covariance,2,2,19.038858737870054,5.6296128748179335e-09,3.0908609005564358e-13
K4,0,-1,0,1,1,information,2,3,1.1102230246251565e-16,2.0912533482946806e-14,1.1102230246251565e-16
K4,0,-1,0,1,1,covariance,2,3,7.1858723959756174,5.6296128748179335e-09,1.2256862191861728e-13
K4,0,-1,0,1,1,information,2,4,-0.49999999999999989,5.7186857192667309e-14,1.1102230246251565e-16
K4,0,-1,0,1,1,covariance,2,4,52.449462267691345,5.6296128748179335e-09,8.8107299234252423e-13
K4,0,-1,0,1,1,information,3,1,-0.21497802228274204,7.0378899485062419e-15,1.1102230246251565e-16
K4,0,-1,0,1,1,covariance,3,1,-8.2828873952574007,5.6296128748179335e-09,1.4566126083082054e-13
K4,0,-1,0,1,1,information,3,2,1.1102230246251565e-16,2.0912533482946806e-14,1.1102230246251565e-16
K4,0,-1,0,1,1,covariance,3,2,7.1858723959756174,5.6296128748179335e-09,1.2168044349891716e-13
K4,0,-1,0,1,1,information,3,3,3.7881313179889826,4.2418187056403696e-14,8.8817841970012523e-16
K4,0,-1,0,1,1,covariance,3,3,3.0896092721259758,5.6296128748179335e-09,4.8405723873656825e-14
K4,0,-1,0,1,1,information,3,4,-0.60748901114137099,9.5203240047186868e-14,0
K4,0,-1,0,1,1,covariance,3,4,20.550963336203186,5.6296128748179335e-09,3.4816594052244909e-13
K4,0,-1,0,1,1,information,4,1,0.16666666666666666,7.9653211246202002e-15,0
K4,0,-1,0,1,1,covariance,4,1,-61.746409241828232,5.6296128748179335e-09,1.0587086762825493e-12
K4,0,-1,0,1,1,information,4,2,-0.49999999999999989,5.7186857192667309e-14,1.1102230246251565e-16
K4,0,-1,0,1,1,covariance,4,2,52.449462267691345,5.6296128748179335e-09,8.8107299234252423e-13
K4,0,-1,0,1,1,information,4,3,-0.60748901114137099,9.5203240047186868e-14,0
K4,0,-1,0,1,1,covariance,4,3,20.550963336203186,5.6296128748179335e-09,3.4816594052244909e-13
K4,0,-1,0,1,1,information,4,4,0.33333333333333331,6.9369225327983265e-15,5.5511151231257827e-17
K4,0,-1,0,1,1,covariance,4,4,150.00085120778905,5.6296128748179335e-09,2.5011104298755527e-12
K4,0.20000000000000001,-1,0,1,1,score_mean,1,0,5.5511151231257827e-17,2.8528487499521722e-13,0
K4,0.20000000000000001,-1,0,1,1,score_mean,2,0,-8.3266726846886741e-17,1.0184268922708439e-14,0
K4,0.20000000000000001,-1,0,1,1,score_mean,3,0,4.3715031594615539e-16,9.9936553895907295e-15,4.7184478546569153e-16
K4,0.20000000000000001,-1,0,1,1,score_mean,4,0,1.3877787807814457e-17,4.3186164064484242e-15,5.5511151231257827e-17
K4,0.20000000000000001,-1,0,1,1,information,1,1,0.42281804789684785,1.0417546871124578e-13,5.5511151231257827e-17
K4,0.20000000000000001,-1,0,1,1,covariance,1,1,11.34963081600711,2.7701362136325322e-09,2.1316282072803006e-14
K4,0.20000000000000001,-1,0,1,1,information,1,2,0.40375530809928734,4.2483862050215942e-14,5.5511151231257827e-17
K4,0.20000000000000001,-1,0,1,1,covariance,1,2,-9.4915182051452316,2.7701362136325322e-09,2.4868995751603507e-14
K4,0.20000000000000001,-1,0,1,1,information,1,3,-0.50632393410685084,1.0213503163508041e-14,0
K4,0.20000000000000001,-1,0,1,1,covariance,1,3,-3.2962301835545347,2.7701362136325322e-09,1.2434497875801753e-14
K4,0.20000000000000001,-1,0,1,1,information,1,4,0.085516746569247584,7.9632786278445004e-15,4.163336342344337e-17
K4,0.20000000000000001,-1,0,1,1,covariance,1,4,-19.12535484099967,2.7701362136325322e-09,5.6843418860808015e-14
K4,0.20000000000000001,-1,0,1,1,information,2,1,0.40375530809928734,4.2483862050215942e-14,5.5511151231257827e-17
K4,0.20000000000000001,-1,0,1,1,covariance,2,1,-9.4915182051452351,2.7701362136325322e-09,2.6645352591003757e-14
K4,0.20000000000000001,-1,0,1,1,information,2,2,1.8004352169050089,2.0026902428011473e-14,0
K4,0.20000000000000001,-1,0,1,1,covariance,2,2,10.439438562168469,2.7701362136325322e-09,3.3750779948604759e-14
K4,0.20000000000000001,-1,0,1,1,information,2,3,-1.4399130525771171,2.8130463515225329e-14,1.3322676295501878e-15
K4,0.20000000000000001,-1,0,1,1,covariance,2,3,3.8833225869146162,2.7701362136325322e-09,1.8207657603852567e-14
K4,0.20000000000000001,-1,0,1,1,information,2,4,-0.4057496004870953,7.3781004667445251e-14,0
K4,0.20000000000000001,-1,0,1,1,covariance,2,4,20.632515927261547,2.7701362136325322e-09,6.7501559897209518e-14
K4,0.20000000000000001,-1,0,1,1,information,3,1,-0.50632393410685084,1.0213503163508041e-14,0
K4,0.20000000000000001,-1,0,1,1,covariance,3,1,-3.2962301835545316,2.7701362136325322e-09,1.0658141036401503e-14
K4,0.20000000000000001,-1,0,1,1,information,3,2,-1.4399130525771171,2.8130463515225329e-14,1.3322676295501878e-15
K4,0.20000000000000001,-1,0,1,1,covariance,3,2,3.883322586914614,2.7701362136325322e-09,1.4210854715202004e-14
K4,0.20000000000000001,-1,0,1,1,information,3,3,5.1371512172830531,6.5993031498592066e-13,1.7763568394002505e-15
K4,0.20000000000000001,-1,0,1,1,covariance,3,3,1.6884223283126956,2.7701362136325322e-09,7.7715611723760958e-15
K4,0.20000000000000001,-1,0,1,1,information,3,4,-0.47125199756452318,7.0976029169501514e-14,5.5511151231257827e-16
K4,0.20000000000000001,-1,0,1,1,covariance,3,4,7.9596355931818676,2.7701362136325322e-09,2.5757174171303632e-14
K4,0.20000000000000001,-1,0,1,1,information,4,1,0.085516746569247584,7.9632786278445004e-15,4.163336342344337e-17
K4,0.20000000000000001,-1,0,1,1,covariance,4,1,-19.125354840999663,2.7701362136325322e-09,4.2632564145606011e-14
K4,0.20000000000000001,-1,0,1,1,information,4,2,-0.4057496004870953,7.3781004667445251e-14,0
K4,0.20000000000000001,-1,0,1,1,covariance,4,2,20.632515927261547,2.7701362136325322e-09,6.0396132539608516e-14
K4,0.20000000000000001,-1,0,1,1,information,4,3,-0.47125199756452318,7.0976029169501514e-14,5.5511151231257827e-16
K4,0.20000000000000001,-1,0,1,1,covariance,4,3,7.9596355931818747,2.7701362136325322e-09,3.4638958368304884e-14
K4,0.20000000000000001,-1,0,1,1,information,4,4,0.33333333333333331,6.9369225327983265e-15,5.5511151231257827e-17
K4,0.20000000000000001,-1,0,1,1,covariance,4,4,44.274502172062014,2.7701362136325322e-09,1.0658141036401503e-13
K4,-0.20000000000000001,-1,0,1,1,score_mean,1,0,-8.3266726846886741e-17,2.8528975409731289e-13,2.7755575615628914e-17
K4,-0.20000000000000001,-1,0,1,1,score_mean,2,0,2.7755575615628914e-17,1.0188877802985553e-14,2.4980018054066022e-16
K4,-0.20000000000000001,-1,0,1,1,score_mean,3,0,6.9388939039072284e-17,9.996703294690542e-15,1.5126788710517758e-15
K4,-0.20000000000000001,-1,0,1,1,score_mean,4,0,1.3877787807814457e-17,4.3186164064484242e-15,5.5511151231257827e-17
K4,-0.20000000000000001,-1,0,1,1,information,1,1,0.42281804789684785,1.0417482564665784e-13,1.6653345369377348e-16
K4,-0.20000000000000001,-1,0,1,1,covariance,1,1,20.689242350775078,9.9586013860920271e-09,1.1368683772161603e-13
K4,-0.20000000000000001,-1,0,1,1,information,1,2,-0.40375530809928734,4.2483583191631484e-14,2.2204460492503131e-16
K4,-0.20000000000000001,-1,0,1,1,covariance,1,2,-9.0216949341289112,9.9586013860920271e-09,4.9737991503207013e-14
K4,-0.20000000000000001,-1,0,1,1,information,1,3,-0.50632393410685061,1.0223907949742628e-14,1.2212453270876722e-15
K4,-0.20000000000000001,-1,0,1,1,covariance,1,3,-2.0201935693717292,9.9586013860920271e-09,1.1546319456101628e-14
K4,-0.20000000000000001,-1,0,1,1,information,1,4,0.29930861299236661,6.8646317418092408e-15,5.5511151231257827e-17
K4,-0.20000000000000001,-1,0,1,1,covariance,1,4,-41.472961678335487,9.9586013860920271e-09,2.5579538487363607e-13
K4,-0.20000000000000001,-1,0,1,1,information,2,1,-0.40375530809928734,4.2483583191631484e-14,2.2204460492503131e-16
K4,-0.20000000000000001,-1,0,1,1,covariance,2,1,-9.0216949341289183,9.9586013860920271e-09,6.3948846218409017e-14
K4,-0.20000000000000001,-1,0,1,1,information,2,2,1.8004352169050084,2.0025931659980822e-14,4.4408920985006262e-16
K4,-0.20000000000000001,-1,0,1,1,covariance,2,2,6.0609927078141812,9.9586013860920271e-09,3.2862601528904634e-14
K4,-0.20000000000000001,-1,0,1,1,information,2,3,1.4399130525771162,2.8159271575060025e-14,0
K4,-0.20000000000000001,-1,0,1,1,covariance,2,3,1.0053977076271283,9.9586013860920271e-09,4.6629367034256575e-15
K4,-0.20000000000000001,-1,0,1,1,information,2,4,-0.66320973162849983,3.8845932198325267e-14,1.1102230246251565e-16
K4,-0.20000000000000001,-1,0,1,1,covariance,2,4,22.621301384804362,9.9586013860920271e-09,1.2434497875801753e-13
K4,-0.20000000000000001,-1,0,1,1,information,3,1,-0.50632393410685061,1.0223907949742628e-14,1.2212453270876722e-15
K4,-0.20000000000000001,-1,0,1,1,covariance,3,1,-2.0201935693717274,9.9586013860920271e-09,1.1546319456101628e-14
K4,-0.20000000000000001,-1,0,1,1,information,3,2,1.4399130525771162,2.8159271575060025e-14,0
K4,-0.20000000000000001,-1,0,1,1,covariance,3,2,1.0053977076271283,9.9586013860920271e-09,4.8849813083506888e-15
K4,-0.20000000000000001,-1,0,1,1,information,3,3,5.1371512172830531,6.5999860437025368e-13,1.7763568394002505e-15
K4,-0.20000000000000001,-1,0,1,1,covariance,3,3,0.52308354891336539,9.9586013860920271e-09,7.7715611723760958e-16
K4,-0.20000000000000001,-1,0,1,1,information,3,4,-0.81604865814249883,1.0245770603461905e-13,5.5511151231257827e-16
K4,-0.20000000000000001,-1,0,1,1,covariance,3,4,5.0949375218016453,9.9586013860920271e-09,2.2204460492503131e-14
K4,-0.20000000000000001,-1,0,1,1,information,4,1,0.29930861299236661,6.8646317418092408e-15,5.5511151231257827e-17
K4,-0.20000000000000001,-1,0,1,1,covariance,4,1,-41.47296167833548,9.9586013860920271e-09,2.5579538487363607e-13
K4,-0.20000000000000001,-1,0,1,1,information,4,2,-0.66320973162849983,3.8845932198325267e-14,1.1102230246251565e-16
K4,-0.20000000000000001,-1,0,1,1,covariance,4,2,22.621301384804362,9.9586013860920271e-09,1.2434497875801753e-13
K4,-0.20000000000000001,-1,0,1,1,information,4,3,-0.81604865814249883,1.0245770603461905e-13,5.5511151231257827e-16
K4,-0.20000000000000001,-1,0,1,1,covariance,4,3,5.0949375218016479,9.9586013860920271e-09,2.2204460492503131e-14
K4,-0.20000000000000001,-1,0,1,1,information,4,4,0.33333333333333331,6.9369225327983265e-15,5.5511151231257827e-17
K4,-0.20000000000000001,-1,0,1,1,covariance,4,4,97.720796355353357,9.9586013860920271e-09,5.2580162446247414e-13
K4,0.20000000000000001,0.20000000000000001,0,1,1,score_mean,1,0,5.5511151231257827e-17,1.6383944337259331e-13,0
K4,0.20000000000000001,0.20000000000000001,0,1,1,score_mean,2,0,0,1.0986773300057703e-14,0
K4,0.20000000000000001,0.20000000000000001,0,1,1,score_mean,3,0,2.9143354396410359e-16,7.7972415573222655e-15,2.4980018054066022e-16
K4,0.20000000000000001,0.20000000000000001,0,1,1,score_mean,4,0,8.3266726846886741e-17,7.7432824570250645e-15,4.9960036108132044e-16
K4,0.20000000000000001,0.20000000000000001,0,1,1,information,1,1,1.4640623212952995,6.4161459293543203e-13,4.4408920985006262e-16
K4,0.20000000000000001,0.20000000000000001,0,1,1,covariance,1,1,2.1351445566107987,1.4223404387054416e-10,1.7763568394002505e-15
K4,0.20000000000000001,0.20000000000000001,0,1,1,information,1,2,-0.24839833167821807,1.7409407631857603e-14,2.7755575615628914e-16
K4,0.20000000000000001,0.20000000000000001,0,1,1,covariance,1,2,-1.5997159347447083,1.4223404387054416e-10,8.8817841970012523e-16
K4,0.20000000000000001,0.20000000000000001,0,1,1,information,1,3,-0.85705081652806958,1.2352772520377106e-13,1.8873791418627661e-15
K4,0.20000000000000001,0.20000000000000001,0,1,1,covariance,1,3,-0.54135636065459947,1.4223404387054416e-10,1.1102230246251565e-16
K4,0.20000000000000001,0.20000000000000001,0,1,1,information,1,4,1.655655298971344,2.1773945240129797e-14,4.4408920985006262e-16
K4,0.20000000000000001,0.20000000000000001,0,1,1,covariance,1,4,-1.8043136019858628,1.4223404387054416e-10,3.1086244689504383e-15
K4,0.20000000000000001,0.20000000000000001,0,1,1,information,2,1,-0.24839833167821807,1.7409407631857603e-14,2.7755575615628914e-16
K4,0.20000000000000001,0.20000000000000001,0,1,1,covariance,2,1,-1.5997159347447076,1.4223404387054416e-10,1.3322676295501878e-15
K4,0.20000000000000001,0.20000000000000001,0,1,1,information,2,2,2.5811253175020012,1.2731249312094471e-13,4.4408920985006262e-16
K4,0.20000000000000001,0.20000000000000001,0,1,1,covariance,2,2,3.1294117124955343,1.4223404387054416e-10,3.1086244689504383e-15
K4,0.20000000000000001,0.20000000000000001,0,1,1,information,2,3,-1.4798148329071803,1.8668920789260843e-12,1.3322676295501878e-15
K4,0.20000000000000001,0.20000000000000001,0,1,1,covariance,2,3,1.3321037052816882,1.4223404387054416e-10,1.7763568394002505e-15
K4,0.20000000000000001,0.20000000000000001,0,1,1,information,2,4,-2.1383901718099465,4.853323869156725e-14,4.4408920985006262e-16
K4,0.20000000000000001,0.20000000000000001,0,1,1,covariance,2,4,2.5736667797413739,1.4223404387054416e-10,1.3322676295501878e-15
K4,0.20000000000000001,0.20000000000000001,0,1,1,information,3,1,-0.85705081652806958,1.2352772520377106e-13,1.8873791418627661e-15
K4,0.20000000000000001,0.20000000000000001,0,1,1,covariance,3,1,-0.54135636065459936,1.4223404387054416e-10,3.3306690738754696e-16
K4,0.20000000000000001,0.20000000000000001,0,1,1,information,3,2,-1.4798148329071803,1.8668920789260843e-12,1.3322676295501878e-15
K4,0.20000000000000001,0.20000000000000001,0,1,1,covariance,3,2,1.3321037052816882,1.4223404387054416e-10,1.9984014443252818e-15
K4,0.20000000000000001,0.20000000000000001,0,1,1,information,3,3,4.4532295274345364,1.4098521730390255e-12,8.8817841970012523e-16
K4,0.20000000000000001,0.20000000000000001,0,1,1,covariance,3,3,0.82024017966704421,1.4223404387054416e-10,1.3322676295501878e-15
