"family","case","xi","scale","shape","x","p","n","quantity","value","absolute_tolerance","relative_tolerance","estimated_absolute_error","oracle","status"
"Weibull","large-shape-full-probability-moments","0","9.9999999999999998e-201","9.9999999999999997e+199","NaN","NaN","NaN","Skewness","-1.1395470994046486","0","2e-08","0","R-integrate-centered-scaled-exponential-power","finite"
"Weibull","large-shape-full-probability-moments","0","9.9999999999999998e-201","9.9999999999999997e+199","NaN","NaN","NaN","Kurtosis","5.3999999999999932","0","2e-08","0","R-integrate-centered-scaled-exponential-power","finite"
"Weibull","large-shape-full-probability-moments","0","9.9999999999999997e+199","9.9999999999999997e+199","NaN","NaN","NaN","Mean","1.0000000000000221e+200","0","2e-08","0","R-integrate-centered-scaled-exponential-power","finite"
"Weibull","large-shape-full-probability-moments","0","9.9999999999999997e+199","9.9999999999999997e+199","NaN","NaN","NaN","StandardDeviation","1.2825498301618641","0","2e-08","0","R-integrate-centered-scaled-exponential-power","finite"
"Weibull","large-shape-full-probability-moments","0","9.9999999999999997e+199","9.9999999999999997e+199","NaN","NaN","NaN","Skewness","-1.1395470994046486","0","2e-08","0","R-integrate-centered-scaled-exponential-power","finite"
"Weibull","large-shape-full-probability-moments","0","9.9999999999999997e+199","9.9999999999999997e+199","NaN","NaN","NaN","Kurtosis","5.3999999999999932","0","2e-08","0","R-integrate-centered-scaled-exponential-power","finite"
"Exponential","analytic-scale-separated-moments","0","1","0","NaN","NaN","NaN","Mean","1","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Exponential","analytic-scale-separated-moments","0","1","0","NaN","NaN","NaN","StandardDeviation","1","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Exponential","analytic-scale-separated-moments","0","1","0","NaN","NaN","NaN","Skewness","2","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Exponential","analytic-scale-separated-moments","0","1","0","NaN","NaN","NaN","Kurtosis","9","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Exponential","analytic-scale-separated-moments","0","9.9999999999999998e-201","0","NaN","NaN","NaN","Mean","9.9999999999999998e-201","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Exponential","analytic-scale-separated-moments","0","9.9999999999999998e-201","0","NaN","NaN","NaN","StandardDeviation","9.9999999999999998e-201","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Exponential","analytic-scale-separated-moments","0","9.9999999999999998e-201","0","NaN","NaN","NaN","Skewness","2","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Exponential","analytic-scale-separated-moments","0","9.9999999999999998e-201","0","NaN","NaN","NaN","Kurtosis","9","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Exponential","analytic-scale-separated-moments","0","9.9999999999999997e+199","0","NaN","NaN","NaN","Mean","9.9999999999999997e+199","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Exponential","analytic-scale-separated-moments","0","9.9999999999999997e+199","0","NaN","NaN","NaN","StandardDeviation","9.9999999999999997e+199","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Exponential","analytic-scale-separated-moments","0","9.9999999999999997e+199","0","NaN","NaN","NaN","Skewness","2","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Exponential","analytic-scale-separated-moments","0","9.9999999999999997e+199","0","NaN","NaN","NaN","Kurtosis","9","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","1","0.10000000000000001","NaN","NaN","NaN","Mean","0.10000000000000001","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","1","0.10000000000000001","NaN","NaN","NaN","StandardDeviation","0.31622776601683794","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","1","0.10000000000000001","NaN","NaN","NaN","Skewness","6.3245553203367582","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","1","0.10000000000000001","NaN","NaN","NaN","Kurtosis","63","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","1","1","NaN","NaN","NaN","Mean","1","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","1","1","NaN","NaN","NaN","StandardDeviation","1","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","1","1","NaN","NaN","NaN","Skewness","2","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","1","1","NaN","NaN","NaN","Kurtosis","9","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","1","2","NaN","NaN","NaN","Mean","2","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","1","2","NaN","NaN","NaN","StandardDeviation","1.4142135623730951","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","1","2","NaN","NaN","NaN","Skewness","1.4142135623730949","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","1","2","NaN","NaN","NaN","Kurtosis","6","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","1","100","NaN","NaN","NaN","Mean","100","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","1","100","NaN","NaN","NaN","StandardDeviation","10","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","1","100","NaN","NaN","NaN","Skewness","0.20000000000000001","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","1","100","NaN","NaN","NaN","Kurtosis","3.0600000000000001","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999998e-201","0.10000000000000001","NaN","NaN","NaN","Mean","1.0000000000000001e-201","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999998e-201","0.10000000000000001","NaN","NaN","NaN","StandardDeviation","3.1622776601683792e-201","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999998e-201","0.10000000000000001","NaN","NaN","NaN","Skewness","6.3245553203367582","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999998e-201","0.10000000000000001","NaN","NaN","NaN","Kurtosis","63","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999998e-201","1","NaN","NaN","NaN","Mean","9.9999999999999998e-201","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999998e-201","1","NaN","NaN","NaN","StandardDeviation","9.9999999999999998e-201","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999998e-201","1","NaN","NaN","NaN","Skewness","2","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999998e-201","1","NaN","NaN","NaN","Kurtosis","9","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999998e-201","2","NaN","NaN","NaN","Mean","2e-200","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999998e-201","2","NaN","NaN","NaN","StandardDeviation","1.414213562373095e-200","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999998e-201","2","NaN","NaN","NaN","Skewness","1.4142135623730949","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999998e-201","2","NaN","NaN","NaN","Kurtosis","6","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999998e-201","100","NaN","NaN","NaN","Mean","9.9999999999999991e-199","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999998e-201","100","NaN","NaN","NaN","StandardDeviation","9.9999999999999998e-200","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999998e-201","100","NaN","NaN","NaN","Skewness","0.20000000000000001","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999998e-201","100","NaN","NaN","NaN","Kurtosis","3.0600000000000001","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999997e+199","0.10000000000000001","NaN","NaN","NaN","Mean","1.0000000000000001e+199","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999997e+199","0.10000000000000001","NaN","NaN","NaN","StandardDeviation","3.1622776601683793e+199","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999997e+199","0.10000000000000001","NaN","NaN","NaN","Skewness","6.3245553203367582","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999997e+199","0.10000000000000001","NaN","NaN","NaN","Kurtosis","63","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999997e+199","1","NaN","NaN","NaN","Mean","9.9999999999999997e+199","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999997e+199","1","NaN","NaN","NaN","StandardDeviation","9.9999999999999997e+199","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999997e+199","1","NaN","NaN","NaN","Skewness","2","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999997e+199","1","NaN","NaN","NaN","Kurtosis","9","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999997e+199","2","NaN","NaN","NaN","Mean","1.9999999999999999e+200","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999997e+199","2","NaN","NaN","NaN","StandardDeviation","1.414213562373095e+200","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999997e+199","2","NaN","NaN","NaN","Skewness","1.4142135623730949","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999997e+199","2","NaN","NaN","NaN","Kurtosis","6","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999997e+199","100","NaN","NaN","NaN","Mean","9.999999999999999e+201","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999997e+199","100","NaN","NaN","NaN","StandardDeviation","9.999999999999999e+200","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999997e+199","100","NaN","NaN","NaN","Skewness","0.20000000000000001","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gamma","analytic-scale-separated-moments","0","9.9999999999999997e+199","100","NaN","NaN","NaN","Kurtosis","3.0600000000000001","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gumbel","analytic-scale-separated-moments","0","1","0","NaN","NaN","NaN","Mean","0.57721566490153231","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gumbel","analytic-scale-separated-moments","0","1","0","NaN","NaN","NaN","StandardDeviation","1.2825498301618641","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gumbel","analytic-scale-separated-moments","0","1","0","NaN","NaN","NaN","Skewness","1.1395470994046486","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gumbel","analytic-scale-separated-moments","0","1","0","NaN","NaN","NaN","Kurtosis","5.4000000000000004","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gumbel","analytic-scale-separated-moments","0","9.9999999999999998e-201","0","NaN","NaN","NaN","Mean","5.7721566490153227e-201","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gumbel","analytic-scale-separated-moments","0","9.9999999999999998e-201","0","NaN","NaN","NaN","StandardDeviation","1.2825498301618641e-200","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gumbel","analytic-scale-separated-moments","0","9.9999999999999998e-201","0","NaN","NaN","NaN","Skewness","1.1395470994046486","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gumbel","analytic-scale-separated-moments","0","9.9999999999999998e-201","0","NaN","NaN","NaN","Kurtosis","5.4000000000000004","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gumbel","analytic-scale-separated-moments","0","9.9999999999999997e+199","0","NaN","NaN","NaN","Mean","5.7721566490153228e+199","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gumbel","analytic-scale-separated-moments","0","9.9999999999999997e+199","0","NaN","NaN","NaN","StandardDeviation","1.282549830161864e+200","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gumbel","analytic-scale-separated-moments","0","9.9999999999999997e+199","0","NaN","NaN","NaN","Skewness","1.1395470994046486","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Gumbel","analytic-scale-separated-moments","0","9.9999999999999997e+199","0","NaN","NaN","NaN","Kurtosis","5.4000000000000004","0","1.9999999999999999e-11","0","R-gamma-and-analytical-moments","finite"
"Weibull","analytic-scale-separated-moments","0","1","0.5","NaN","NaN","NaN","Mean","2","0","2e-08","0","R-gamma-and-analytical-moments","finite"
